,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
0,65.0,256.74520676099746,10.0,0.5223063394168281,126.11201732191672,1.5,0.5966677571112899,323.475798824392,1.0,0.6128972162718245,128.57870297672343,1.0,0.459229308324754,105.8220057872907,1.0,0.4306178862408432,3.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,base case no policy,51464335.06153794,-1569439696,,,-1569436912,,,4,,,4,,,0,,,,,3,,,0,,,0,,,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
1,7.0,77.11451447870208,10.0,0.1442050276661747,139.13012169015934,1.5,0.0830616883273036,127.66570141847151,1.5,0.5032582108910836,153.5544848516241,1.5,0.8133903331792407,339.6010151279081,10.0,0.5397251357802979,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,base case no policy,824692025.2567997,0,0.6592301854627572,106591223.21009716,487,,,4,,,4,,,0,,,,,3,,,0,,,0,,,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
2,11.0,115.2016104915668,1.5,0.1223072150645114,166.20602102701963,1.0,0.6795021497260407,328.8879780445459,10.0,0.99618501466751,321.77356671742496,1.5,0.4866362694536711,143.03149593771496,1.5,0.5457405751431724,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,base case no policy,1025521212.3890642,0,0.6514996183568557,0.0,0,0.0,0.0,4,,,4,,,0,,,,,3,,,-223852240,,,0,,,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
3,76.0,84.74086176018633,10.0,0.2218415850209324,106.77778644106512,10.0,0.4479185489910456,181.50565397675305,1.5,0.2177908677221771,36.67151245688476,1.0,0.8852817266620583,109.69704427143894,1.5,0.4767683589433906,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,base case no policy,1029601284.2480478,0,0.654764075362204,10799109.151287746,0,0.0096513647923032,200801980.13216424,0,0.3300583066843003,0.0,4,,,0,,,,,3,,,32763,,,0,,,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
4,130.0,172.06495541096768,1.0,0.6758601448362798,34.758932442785635,1.5,0.0435557355797668,308.61166473869554,10.0,0.6299094914182741,37.2763927939948,10.0,0.9517928723736412,43.081591698866006,10.0,0.7151882881953221,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,base case no policy,4534009.947081403,0,0.0039960774427784,278391941.4888239,0,0.2859485574098585,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,3,,,0,,,0,,,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
5,30.0,189.51866856676605,10.0,0.8969004238126327,136.56174488961355,10.0,0.9171366317027284,202.0028295934945,1.5,0.0784893093408538,298.9701821721138,10.0,0.159214143730348,174.5038839594213,1.0,0.3912092465526036,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,base case no policy,0.0,0,0.0,4347351.873629732,0,0.0041815388086343,737786288.3202845,0,1.1996212448169594,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,,,1633971809,,,0,,,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
6,110.0,81.15532729379092,1.0,0.1900358010367529,116.55209032293178,1.5,0.7745449665496629,212.47721376174584,1.0,0.0388838185054572,171.93267114918288,1.5,0.0365757697154436,336.8534733596392,10.0,0.0925921724372214,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,base case no policy,1340993845.2898436,0,0.6582339416569509,0.0,0,0.0,921360661.8299884,0,1.1312306687779712,241769.77596646216,0,5.034181239818112e-05,0.0,0,0.0,0.0,0.0,1033923303.945159,0,0.6582339416569509,0.0,0,,,0,,,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
7,25.0,156.64768096490815,1.0,0.8243335561806812,227.15742372817937,10.0,0.9803715747337076,54.48667025231238,1.5,0.0090327476656867,177.7454474241833,1.0,0.9493714232529672,283.67793889142035,1.0,0.1960520931216101,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,base case no policy,0.0,0,0.0,1281738.2250286168,0,0.0015686156933956,588119633.1583405,0,1.2007530333776093,0.0,0,0.0,30558839.546173457,0,0.0330675053803659,0.0,0.0,0.0,0,0.0,1608885.1119869845,0,0.0015686156933956,738229463.223331,0,,,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
8,8.0,225.84588121900904,10.0,0.8054833965767494,101.93613927431784,1.5,0.4796934540072228,75.26195615470016,1.5,0.040676777752405,286.79067898286814,1.5,0.0946371755265655,54.11213980060036,1.0,0.3659450342018508,1.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,base case no policy,0.0,0,0.0,33977179.98262549,0,0.0240911117647587,958380709.3555044,0,1.2018374285455724,10531728.604443198,0,0.0032741004819691,0.0,0,0.0,0.0,0.0,0.0,0,0.0,17110505.256306354,0,0.0240911117647587,482629169.7355523,0,1.2018374285455724,5303653.738670061,0,,,0,,,,,0,,,0,,,0,,,0,,,0,,,
9,108.0,159.03361955111404,1.5,0.0638688385121484,47.8424736089549,1.5,0.5485841383803923,198.0839142750171,1.0,0.3320264342094194,189.36918732038168,1.5,0.2807908241221389,294.881384153896,1.5,0.908710878301029,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,base case no policy,1020008788.1607692,0,0.6470918155921719,0.0,0,0.0,19945230.3420027,0,0.0334349828249837,1725662.2279320094,0,0.0007465167693413,0.0,0,0.0,0.0,0.0,1322946781.2998393,0,0.6470918155921719,0.0,0,0.0,25868873.473938584,0,0.0334349828249837,2238176.0986293894,0,0.0007465167693413,0.0,0,,,,,0,,,0,,,0,,,0,,,0,,,
10,96.0,68.0373967624692,10.0,0.7250189950917765,72.91294242667294,1.0,0.9959705389282846,160.7491777310162,1.0,0.8472512901979075,148.1098598858094,10.0,0.271583866040771,136.034285606833,1.5,0.753795696386946,4.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,base case no policy,3948239.699552831,0,0.0042856614908162,0.0,0,0.0,14325571.634989323,0,0.0390662370037547,17244519.108184777,0,0.0120518927804716,0.0,0,0.0,0.0,0.0,6044905.936486881,0,0.0042856614908162,0.0,0,0.0,21932997.895169027,0,0.0390662370037547,26402018.0792807,0,0.0120518927804716,0.0,0,0.0,0.0,0.0,6044905.936486881,0,,,0,,,0,,,0,,,0,,,
11,6.0,88.6139479049771,10.0,0.998254626538196,344.3202991791892,1.5,0.2776281439555563,188.3189951674345,10.0,0.3616915124776912,116.98851911913664,1.5,0.362797205415665,116.0099351460441,10.0,0.4282765555874883,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,base case no policy,0.0,0,0.0,49331253.06378606,0,0.0669076717092359,89318734.0786752,0,0.2307245341490416,3861052.512584878,0,0.0026188200403186,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49331253.06378606,0,0.0669076717092359,89318734.0786752,0,0.2307245341490416,3861052.512584878,0,0.0026188200403186,0.0,0,0.0,0.0,0.0,0.0,0,0.0,49331253.06378606,0,,,0,,,0,,,0,,,
12,116.0,97.68585215306922,1.5,0.4791344285627928,207.8454834412476,10.0,0.2889875889094611,206.15812390683192,1.0,0.6713012149138864,201.2008936678234,1.0,0.976488992296969,50.18229589611565,1.0,0.3783757167024117,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,base case no policy,64320015.60520466,0,0.0545827937411139,41543732.25878516,0,0.0462666214550277,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,80736856.7849912,0,0.0545827937411139,52147225.55851103,0,0.0462666214550277,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,80736856.7849912,0,0.0545827937411139,52147225.55851103,0,0.0462666214550277,0.0,0,,,0,,,0,,,
13,83.0,265.34055317711733,1.0,0.8267442571991281,334.8969109115358,10.0,0.5809759579818488,58.13025460091016,10.0,0.8590137977473078,74.76272273172557,10.0,0.1510738782075801,348.9259509004951,10.0,0.3832695731898561,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,base case no policy,0.0,0,0.0,15955325.889686655,0,0.0186181768192487,6479486.087822991,0,0.0144284481184283,28735536.915213164,0,0.0157479938332422,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25975854.088360585,0,0.0186181768192487,10548840.327582791,0,0.0144284481184283,46782505.05323494,0,0.0157479938332422,0.0,0,0.0,0.0,0.0,0.0,0,0.0,15955325.889686655,0,0.0186181768192487,6479486.087822991,0,0.0144284481184283,28735536.915213164,0,,,0,,,
14,24.0,37.74083702536934,1.0,0.1087119381946287,295.6865337025402,1.5,0.6477063440078811,321.87323098774107,10.0,0.3745292391469459,168.41659874067224,1.5,0.4159238354844399,288.814247556344,1.5,0.6454026335759822,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,base case no policy,1341574329.5027285,0,0.6585798234039396,8555750.77352684,0,0.006140122171065,131598872.71763244,0,0.1734666927736907,3443733.675941455,0,0.0011756418458163,0.0,0,0.0,0.0,0.0,824044343.6293128,0,0.6585798234039396,5255257.107550798,0,0.006140122171065,80832872.47390518,0,0.1734666927736907,2115268.005819104,0,0.0011756418458163,0.0,0,0.0,0.0,0.0,1034370864.653496,0,0.6585798234039396,6596592.623125902,0,0.006140122171065,101464403.99677162,0,0.1734666927736907,2655162.4473466654,0,0.0011756418458163,0.0,0,,,
15,33.0,329.09695321373306,10.0,0.6251232411226662,292.5131074252917,1.5,0.1598057307869695,279.6424716340689,10.0,0.6825757214244716,208.99598228499,10.0,0.7595373332436101,79.66183119813323,1.5,0.7937307793735615,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,base case no policy,25540851.71883899,0,0.0271302278977258,111171471.26642518,0,0.1468802141535563,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,50717737.598116696,0,0.0271302278977258,220758711.1877029,0,0.1468802141535563,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,50717737.598116696,0,0.0271302278977258,220758711.1877029,0,0.1468802141535563,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
16,67.0,161.60851932662726,10.0,0.7085530475126849,270.558679232942,1.5,0.9454433965570148,129.27630683430607,1.0,0.6267681300890215,271.0694832338256,1.5,0.3344671466778546,88.30878371603723,1.5,0.7415997430311531,1.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,base case no policy,7814799.49101362,0,0.0042696152608534,5623860.179617267,0,0.004161071396751,49945543.82874043,0,0.0677905226221688,24311736.278645877,0,0.0085931266327219,0.0,0,0.0,0.0,0.0,7814799.49101362,0,0.0042696152608534,5623860.179617267,0,0.004161071396751,49945543.82874043,0,0.0677905226221688,24311736.278645877,0,0.0085931266327219,0.0,0,0.0,0.0,0.0,4800137.55149443,0,0.0042696152608534,3454381.966367459,0,0.004161071396751,30678391.779320184,0,0.0677905226221688,14933163.465979202,0,0.0085931266327219,0.0,0,0.0,0.0,0.0
17,43.0,121.41639873654866,1.5,0.785354678114021,307.80715165175167,1.0,0.0106799259025719,299.31240783230066,10.0,0.1974418195083517,40.6021914848718,1.0,0.5705610613782222,217.66290400335532,1.0,0.3387881058273365,4.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,base case no policy,3889315.245471697,0,0.0042117888948156,231711038.19134983,0,0.2925418582173065,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7723206.423483948,0,0.0042117888948156,460120115.13726777,0,0.2925418582173065,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4743877.717392311,0,0.0042117888948156,282622714.17303723,0,0.2925418582173065,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
18,132.0,66.68486828497544,1.5,0.965969044157296,154.92138811621766,1.5,0.1450036577386126,336.0798260797497,1.0,0.5247720890283373,54.83480083408527,1.0,0.2831579349639859,34.255737293435395,10.0,0.7228784713932768,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,base case no policy,0.0,0,0.0,218020499.1996959,0,0.1442668933914583,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,168096576.76810646,0,0.1442668933914583,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,109792540.15331829,0,0.1442668933914583,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
19,62.0,63.40400124028282,1.5,0.8117219730738047,304.7647618964391,1.5,0.3724212442878697,348.97105561758553,1.0,0.6745844359769394,114.68910782686577,1.5,0.2454493782188672,316.949167794289,1.0,0.180636766411984,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,base case no policy,0.0,0,0.0,42371558.43522464,0,0.0479402976397484,0.0,0,0.0,19749193.164667603,0,0.0108867334690309,58657511.91369255,0,0.0630222083846356,0.0,0.0,0.0,0,0.0,42371558.43522464,0,0.0479402976397484,0.0,0,0.0,19749193.164667603,0,0.0108867334690309,58657511.91369255,0,0.0630222083846356,0.0,0.0,0.0,0,0.0,34738742.862685315,0,0.0479402976397484,0.0,0,0.0,16191572.09291004,0,0.0108867334690309,48090943.51461664,0,0.0630222083846356,0.0,0.0
20,43.0,160.823980387344,10.0,0.9235015023055916,236.6162744375489,1.5,0.1348684410776496,238.5973138183656,1.0,0.7254473124166586,265.34828281579905,1.5,0.3448831670691813,280.11555748192615,1.0,0.7007956046664705,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,base case no policy,0.0,0,0.0,145551448.28248215,0,0.1564944136910387,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,236963081.11006367,0,0.1564944136910387,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,236963081.11006367,0,0.1564944136910387,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
21,50.0,204.31285744841875,1.0,0.7648894266802584,133.58736986719884,10.0,0.4819262855077891,261.80061896231723,1.0,0.0216176175454671,99.5925058513594,1.5,0.173919722717136,166.7994325569788,1.5,0.827472516812707,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,base case no policy,3983650.00670764,0,0.004330054796711,20716063.62673176,0,0.0291199912181192,485297536.0940465,0,1.2118563683745582,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7910531.643465415,0,0.004330054796711,41136916.28817112,0,0.0291199912181192,963679416.9426883,0,1.2118563683745582,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7910531.643465415,0,0.004330054796711,41136916.28817112,0,0.0291199912181192,963679416.9426883,0,1.2118563683745582,0.0,0,0.0,0.0,0,0.0,0.0,0.0
22,91.0,345.18654661925194,10.0,0.0302938526094889,200.9362754969306,10.0,0.0751108377219302,285.64002890878965,10.0,0.6856342629020726,95.22539739150471,1.0,0.0667095787670359,320.3465746440245,1.5,0.0482090392794075,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,base case no policy,676450152.7706645,0,0.6596199209272753,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,676450152.7706645,0,0.6596199209272753,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,825080150.1348069,0,0.6596199209272753,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
23,124.0,348.93514380178715,10.0,0.891328248699697,232.5200556680714,10.0,0.9283619448197602,73.30164187523337,1.0,0.8213249018244057,160.208328534592,10.0,0.3603206501398046,268.1296534706641,1.0,0.1182798205904022,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,base case no policy,0.0,0,0.0,5620961.885110972,0,0.0041570182044919,28357444.791578464,0,0.0388481331762593,24284261.164502427,0,0.0086220932470648,200092434.04914564,0,0.1319197565836399,0.0,0.0,0.0,0,0.0,2830649.8046591887,0,0.0041570182044919,14280473.200243128,0,0.0388481331762593,12229266.18728254,0,0.0086220932470648,100764178.96646416,0,0.1319197565836399,0.0,0.0,0.0,0,0.0,4333833.0776213305,0,0.0041570182044919,21863950.467285044,0,0.0388481331762593,18723474.104866296,0,0.0086220932470648,154273810.60187206,0,0.1319197565836399,0.0,0.0
24,97.0,255.75815271105307,1.5,0.7064472436664857,183.8331822381309,1.5,0.2535609641824709,183.9271911950676,1.5,0.8160976677622421,140.87088925691182,10.0,0.1940628480244874,269.7114791355736,1.0,0.9119911890812812,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,base case no policy,3896315.7998959976,0,0.0042205653720326,49573142.25130437,0,0.0674155215654988,0.0,0,0.0,14017844.883925088,0,0.0092342568936066,0.0,0,0.0,0.0,0.0,7737107.772046696,0,0.0042205653720326,98439850.334406,0,0.0674155215654988,0.0,0,0.0,27835930.70193561,0,0.0092342568936066,0.0,0,0.0,0.0,0.0,5965408.460860797,0,0.0042205653720326,75898376.15967384,0,0.0674155215654988,0.0,0,0.0,21461856.47370602,0,0.0092342568936066,0.0,0,0.0,0.0,0.0
25,65.0,200.87067370180463,1.5,0.3792186560860823,41.0623626412185,1.5,0.1716580387642289,69.93077888575499,10.0,0.9905150520961432,113.9193337195708,1.0,0.7925054406231076,97.19979818694718,1.0,0.7125544540261082,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,base case no policy,320569282.00245154,0,0.3192019270932217,83358425.59060828,0,0.1072037334020277,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,320569282.00245154,0,0.3192019270932217,83358425.59060828,0,0.1072037334020277,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,490803827.34904087,0,0.3192019270932217,127624936.6941774,0,0.1072037334020277,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
26,12.0,154.27233332072183,10.0,0.4299819469507541,258.5005530585614,1.5,0.8917987022297034,341.5510272153176,1.0,0.0996860631863884,119.73084241051956,10.0,0.6661425082698402,276.64714403299445,10.0,0.4246773693552645,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,base case no policy,180999662.3528536,0,0.1510523699995454,0.0,0,0.0,584710747.7911533,0,1.1892862952429488,0.0,0,0.0,0.0,0,0.0,0.0,0.0,180999662.3528536,0,0.1510523699995454,0.0,0,0.0,584710747.7911533,0,1.1892862952429488,0.0,0,0.0,0.0,0,0.0,0.0,0.0,148394370.20757553,0,0.1510523699995454,0.0,0,0.0,479380911.7882078,0,1.1892862952429488,0.0,0,0.0,0.0,0,0.0,0.0,0.0
27,112.0,86.80966263022859,10.0,0.8571414626896073,152.7712338316987,10.0,0.6140485874479931,288.93373833218595,1.0,0.4506316808010379,250.6535876989485,10.0,0.3587720554022853,135.22753067811584,1.0,0.6210009032195495,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,base case no policy,0.0,0,0.0,15997431.884756291,0,0.0187140424166897,81956137.10572614,0,0.1770985808759591,14538417.72919472,0,0.0081613125772795,0.0,0,0.0,0.0,0.0,0.0,0,0.0,13115653.358784135,0,0.0187140424166897,67192552.69515814,0,0.1770985808759591,11919466.117747083,0,0.0081613125772795,0.0,0,0.0,0.0,0.0,0.0,0,0.0,15997431.884756291,0,0.0187140424166897,81956137.10572614,0,0.1770985808759591,14538417.72919472,0,0.0081613125772795,0.0,0,0.0,0.0,0.0
