,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
173,42845243.196315445,0,0.029622440442686,12469654.291430822,0,0.0115206139483718,425491800.1809982,0,0.7076602045314162,0.0,0,0.0,0.0,0,0.0,0.0,0.0,27984437.12806573,0,0.029622440442686,8144574.064578307,0,0.0115206139483718,277910630.03457594,0,0.7076602045314162,0.0,0,0.0,0.0,0,0.0,0.0,0.0,55570086.49188265,0,0.029622440442686,16173085.173624992,0,0.0115206139483718,551860938.8983065,0,0.7076602045314162,0.0,0,0.0,0.0,0,0.0,0.0,0.0,73,288.61007940933547,10.0,0.549185885581535,122.19510380381848,1.5,0.6369425041787332,110.81603464433422,1.5,0.2410055713815763,321.6423182172887,1.0,0.5339279734785874,327.0075485327251,10.0,0.7729765388025016,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,base case no policy,dikesnet
174,0.0,0,0.0,347614705.6448143,0,0.2218753659423924,0.0,0,0.0,1429676.9505334324,0,0.0004513356023993,0.0,0,0.0,0.0,0.0,0.0,0,0.0,175054647.00562167,0,0.2218753659423924,0.0,0,0.0,719968.372579226,0,0.0004513356023993,0.0,0,0.0,0.0,0.0,0.0,0,0.0,268015357.58169556,0,0.2218753659423924,0.0,0,0.0,1102299.105593786,0,0.0004513356023993,0.0,0,0.0,0.0,0.0,66,331.01058070093933,10.0,0.9098006748380758,301.7007779610896,10.0,0.0706965733785997,318.2796447131946,1.5,0.9686492303295372,319.63898784273533,10.0,0.1678941369188006,74.33226311917012,1.0,0.8895955875211332,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,base case no policy,dikesnet
175,12872048.267718067,0,0.0137588408697124,408597.6012907701,0,0.0005989106721756,438307445.15287626,0,1.0908783623198943,0.0,0,0.0,1173106.0910250265,0,0.0014320131819738,0.0,0.0,15700301.749908743,0,0.0137588408697124,498374.8896158583,0,0.0005989106721756,534612596.6129307,0,1.0908783623198943,0.0,0,0.0,1430861.602651056,0,0.0014320131819738,0.0,0.0,25560665.4617113,0,0.0137588408697124,811372.5475411513,0,0.0005989106721756,870368859.8672546,0,1.0908783623198943,0.0,0,0.0,2329495.020538972,0,0.0014320131819738,0.0,0.0,46,248.1703644866963,1.5,0.6316116348231763,216.41525894025904,10.0,0.9810059642670697,154.14983610644992,10.0,0.0375581686625254,254.048381510498,10.0,0.8155928400827909,105.72500278215146,10.0,0.0487376754506525,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,base case no policy,dikesnet
176,22475324.98661812,0,0.0196030560667575,119180133.1234578,0,0.1290699404198379,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,18426618.333120883,0,0.0196030560667575,97711015.40307212,0,0.1290699404198379,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,28211857.1888824,0,0.0196030560667575,149599300.4520693,0,0.1290699404198379,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,11,56.705876671530206,1.5,0.6153315958763368,309.5141342095427,10.0,0.14932685028922,203.80871932680924,10.0,0.8330248251725064,233.89569625940652,10.0,0.9882657899871456,163.5626741981039,1.0,0.2450843467549051,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,base case no policy,dikesnet
177,70624862.21590883,0,0.0481964517772277,68804554.64122023,0,0.0606277046458172,166754851.99152845,0,0.2802554383393288,4748337.09699125,0,0.0020953619536062,0.0,0,0.0,0.0,0.0,91600126.61925684,0,0.0481964517772277,89239195.93428475,0,0.0606277046458172,216280288.23762685,0,0.2802554383393288,6158571.722032152,0,0.0020953619536062,0.0,0,0.0,0.0,0.0,56264170.05482361,0,0.0481964517772277,54813999.50976459,0,0.0606277046458172,132847315.45720246,0,0.2802554383393288,3782821.481279477,0,0.0020953619536062,0.0,0,0.0,0.0,0.0,102,227.88940906205207,1.5,0.4872101100257892,125.32371471957178,1.5,0.2606444643976449,95.21176163532186,1.5,0.3322571516212391,347.365695004053,1.5,0.3892063328484987,85.10055990499126,1.0,0.8658184152525754,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,base case no policy,dikesnet
178,612260353.4830011,0,0.5962181612633678,0.0,0,0.0,26107329.556312647,0,0.0675504046170525,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1215795788.312598,0,0.5962181612633678,0.0,0,0.0,51842620.77086327,0,0.0675504046170525,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1215795788.312598,0,0.5962181612633678,0.0,0,0.0,51842620.77086327,0,0.0675504046170525,0.0,0,0.0,0.0,0,0.0,0.0,0.0,90,118.27101762207204,1.0,0.1367701407139792,186.03916300693928,1.5,0.8801181011451612,295.2365926588039,10.0,0.340374593234242,68.99983226475058,1.5,0.6172643265081532,148.26045001316987,1.0,0.6877046085579137,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,base case no policy,dikesnet
179,34198494.93411764,0,0.029689560731431,23502440.64855474,0,0.0268290648576053,59402085.33616921,0,0.1281307924763316,0.0,0,0.0,0.0,0,0.0,0.0,0.0,28037975.606286217,0,0.029689560731431,19268709.306121085,0,0.0268290648576053,48701389.42741798,0,0.1281307924763316,0.0,0,0.0,0.0,0,0.0,0.0,0.0,42927212.65345405,0,0.029689560731431,29501130.66493996,0,0.0268290648576053,74563689.25582227,0,0.1281307924763316,0.0,0,0.0,0.0,0,0.0,0.0,0.0,40,150.51772278252906,1.0,0.5578326171592416,40.582966240375335,10.0,0.467688301061871,250.46082793019684,1.5,0.4500977720602632,125.50691745750817,1.5,0.8859278516882924,349.63490241171684,1.0,0.9350363988564888,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,base case no policy,dikesnet
180,21364909.62937805,0,0.0184617216507114,253179598.7968756,0,0.2599150230600494,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,21364909.62937805,0,0.0184617216507114,253179598.7968756,0,0.2599150230600494,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,34782854.26325649,0,0.0184617216507114,412185646.4710837,0,0.2599150230600494,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,51,135.61678295644944,10.0,0.5793157913256265,336.4240626623168,1.5,0.0055308985567234,43.83263617463023,1.5,0.6582585982204765,345.34930234084845,10.0,0.9396959870411054,31.952153352357524,10.0,0.4568608155820037,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,base case no policy,dikesnet
181,28507120.273181222,0,0.0302777195015688,98861913.33823352,0,0.1312129368614841,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,28507120.273181222,0,0.0302777195015688,98861913.33823352,0,0.1312129368614841,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,34770720.32369177,0,0.0302777195015688,120583906.98209824,0,0.1312129368614841,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,33,295.18982882985244,1.5,0.587008700755968,228.93080606128024,10.0,0.1721486220075981,191.8393750928836,10.0,0.7094604124482108,283.46973534206614,1.5,0.7856603928580471,32.78493864474028,10.0,0.979096705863929,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,base case no policy,dikesnet
182,745738780.9861325,0,0.5951660801734935,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,611401343.5454211,0,0.5951660801734935,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,745738780.9861325,0,0.5951660801734935,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,41,325.34732640967115,10.0,0.0762439791098422,310.1855955759617,1.0,0.3449762151085295,181.9290105116699,1.0,0.4654418924776672,46.47986827877776,10.0,0.0887900342175388,338.39737211639186,1.5,0.9404516874727048,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,base case no policy,dikesnet
183,93356345.05966587,0,0.049305222704073,10410481.665780175,0,0.007450734764146,5547757.797017182,0,0.0075796269750188,9146510.21733486,0,0.0032759572848814,0.0,0,0.0,0.0,0.0,71978928.96180402,0,0.049305222704073,8026613.721867961,0,0.007450734764146,4277391.794993471,0,0.0075796269750188,7052075.665142978,0,0.0032759572848814,0.0,0,0.0,0.0,0.0,71978928.96180402,0,0.049305222704073,8026613.721867961,0,0.007450734764146,4277391.794993471,0,0.0075796269750188,7052075.665142978,0,0.0032759572848814,0.0,0,0.0,0.0,0.0,71,212.477549087306,1.0,0.5300011131240208,228.54875981509508,1.0,0.6267474555440302,273.13368619922966,10.0,0.8784921812991834,51.42948437635436,1.5,0.4944298376620816,152.30711518308965,10.0,0.8322796202969165,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,base case no policy,dikesnet
184,57987518.95984219,0,0.0499677866235341,250071412.39226755,0,0.2616744800164579,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,47541643.13947938,0,0.0499677866235341,205023530.2457424,0,0.2616744800164579,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,47541643.13947938,0,0.0499677866235341,205023530.2457424,0,0.2616744800164579,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,70,311.8268050143428,10.0,0.5264107806354016,155.93619513644114,1.5,0.0867692903451534,147.77703047239098,10.0,0.7998580605080401,294.9616522541696,10.0,0.5361204285846194,121.53354396772276,10.0,0.4910768153922333,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,base case no policy,dikesnet
185,1235962596.1606514,0,0.6086641106071944,49202218.46627068,0,0.0337885312751435,0.0,0,0.0,13750482.641216349,0,0.0046527975853349,319625396.48362696,0,0.2032909469468096,0.0,0.0,622416118.9662899,0,0.6086641106071944,24777654.24086276,0,0.0337885312751435,0.0,0,0.0,6924580.133771923,0,0.0046527975853349,160959562.5469416,0,0.2032909469468096,0.0,0.0,759173728.8839605,0,0.6086641106071944,30221813.975952063,0,0.0337885312751435,0.0,0,0.0,8446052.66624874,0,0.0046527975853349,196325685.6220829,0,0.2032909469468096,0.0,0.0,34,47.11239979833488,10.0,0.097913621019559,220.59950535555737,10.0,0.2979737581345169,311.39332698843674,10.0,0.8062321813413332,295.3515090682099,1.0,0.3312091376162671,327.441996590572,1.0,0.0300851679568966,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,base case no policy,dikesnet
186,614249579.9394141,0,0.5986603166612439,3607847.449309329,0,0.0051857250882719,15696954.284065545,0,0.0421686116147993,6178968.3704865975,0,0.0043568113676117,51967771.97361224,0,0.0685840495073921,0.0,0.0,940439592.023978,0,0.5986603166612439,5523752.38685206,0,0.0051857250882719,24032637.164166518,0,0.0421686116147993,9460236.821069766,0,0.0043568113676117,79564645.82048148,0,0.0685840495073921,0.0,0.0,614249579.9394141,0,0.5986603166612439,3607847.449309329,0,0.0051857250882719,15696954.284065545,0,0.0421686116147993,6178968.3704865975,0,0.0043568113676117,51967771.97361224,0,0.0685840495073921,0.0,0.0,44,30.408250555262445,1.0,0.1899896414017199,148.08389463362656,1.0,0.6765677953112759,322.0198796509828,1.0,0.5876879287818587,93.6073495402134,1.5,0.4472370562657941,300.3814151285454,10.0,0.2463644609137795,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,base case no policy,dikesnet
187,25252688.337164126,0,0.0135644025959907,192552820.4300702,0,0.1276461664691711,0.0,0,0.0,8157325.043509479,0,0.0026630380133669,0.0,0,0.0,0.0,0.0,19470143.76744944,0,0.0135644025959907,148460672.64386788,0,0.1276461664691711,0.0,0,0.0,6289401.319748015,0,0.0026630380133669,0.0,0,0.0,0.0,0.0,15511130.861744544,0,0.0135644025959907,118273031.19617976,0,0.1276461664691711,0.0,0,0.0,5010529.356015122,0,0.0026630380133669,0.0,0,0.0,0.0,0.0,41,344.8491015737775,1.5,0.6290784433941456,230.13443432977292,1.0,0.1584070388390373,307.6300672411805,1.0,0.6684660556393356,322.57045536018967,1.0,0.2035615686562421,194.3054953556045,1.5,0.304922034199303,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,base case no policy,dikesnet
188,0.0,0,0.0,21860529.498277064,0,0.020074055714117,668249306.3457499,0,1.0834251577581762,4503318.429611887,0,0.0019938184086626,169151078.99761978,0,0.1393474771622305,0.0,0.0,0.0,0,0.0,21860529.498277064,0,0.020074055714117,668249306.3457499,0,1.0834251577581762,4503318.429611887,0,0.0019938184086626,169151078.99761978,0,0.1393474771622305,0.0,0.0,0.0,0,0.0,28353007.81025972,0,0.020074055714117,866716325.5819114,0,1.0834251577581762,5840783.619488064,0,0.0019938184086626,219388183.81829968,0,0.1393474771622305,0.0,0.0,75,279.100271636204,1.5,0.7870364014653628,313.04339583469533,10.0,0.4554298047450683,31.949604998169477,1.5,0.0759698822179469,104.4195040079524,10.0,0.372907708255202,235.68353395527424,1.5,0.0412540431805744,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,base case no policy,dikesnet
189,0.0,0,0.0,10119475.83092322,0,0.0119426619158896,45515918.86995929,0,0.0993380299551069,13487148.70563242,0,0.0076604317692779,134795241.44051617,0,0.1443483812251951,0.0,0.0,0.0,0,0.0,10119475.83092322,0,0.0119426619158896,45515918.86995929,0,0.0993380299551069,13487148.70563242,0,0.0076604317692779,134795241.44051617,0,0.1443483812251951,0.0,0.0,0.0,0,0.0,10119475.83092322,0,0.0119426619158896,45515918.86995929,0,0.0993380299551069,13487148.70563242,0,0.0076604317692779,134795241.44051617,0,0.1443483812251951,0.0,0.0,17,196.761017272998,1.5,0.950712994877706,42.117925245536426,10.0,0.7048950272621339,38.01903146172552,1.0,0.4898253717559646,45.31839893849569,1.5,0.3345108413660706,298.5541962685941,10.0,0.1610253550951871,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,base case no policy,dikesnet
190,1208102629.5163174,0,0.591474041648395,17607943.082164872,0,0.0117497471912368,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,931462487.0216068,0,0.591474041648395,13575947.981517624,0,0.0117497471912368,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,608386169.866566,0,0.591474041648395,8867151.50622234,0,0.0117497471912368,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,178.55454437699294,1.0,0.3228120171804107,94.65869978395553,1.0,0.2697782607940707,296.59351415455745,10.0,0.6649513281898223,259.90790451989847,1.5,0.6870877937211601,116.61134817498775,10.0,0.7061011423811143,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,base case no policy,dikesnet
191,945016669.1560616,0,0.6023213790387134,0.0,0,0.0,22704424.354792558,0,0.0384016101485502,16652042.04246972,0,0.0057165010784797,0.0,0,0.0,0.0,0.0,1225682342.3933623,0,0.6023213790387134,0.0,0,0.0,29447535.61937373,0,0.0384016101485502,21597623.15565725,0,0.0057165010784797,0.0,0,0.0,0.0,0.0,752859218.5495625,0,0.6023213790387134,0.0,0,0.0,18087760.4969992,0,0.0384016101485502,13266055.26497638,0,0.0057165010784797,0.0,0,0.0,0.0,0.0,31,145.07014014813447,1.5,0.0902718475164453,251.7567991767024,1.0,0.7703295196162765,49.987699004723694,10.0,0.3652829490128724,308.0116730633072,1.5,0.0102095601371949,261.0050984976048,1.5,0.0576785232966958,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,base case no policy,dikesnet
192,0.0,0,0.0,5333697.897777507,0,0.007703728835719,49164102.679454,0,0.1303407941833098,81856.04433927908,0,6.413515519880954e-05,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10591388.78315382,0,0.007703728835719,97627600.14397672,0,0.1303407941833098,162545.6121558063,0,6.413515519880954e-05,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8166095.4093933245,0,0.007703728835719,75272120.93600637,0,0.1303407941833098,125324.73355654744,0,6.413515519880954e-05,0.0,0,0.0,0.0,0.0,116,47.66906625811832,10.0,0.9545500442865748,30.967736671984923,1.5,0.7444582174448372,51.57371829798656,1.0,0.4625738181366318,124.4307339208968,10.0,0.7019390239097295,136.17033036667596,10.0,0.9709346186926328,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,base case no policy,dikesnet
193,208079765.07599777,0,0.1727170086368875,5436061.918724363,0,0.0061129568829116,0.0,0,0.0,38423002.52437072,0,0.0193652735577939,0.0,0,0.0,0.0,0.0,208079765.07599777,0,0.1727170086368875,5436061.918724363,0,0.0061129568829116,0.0,0,0.0,38423002.52437072,0,0.0193652735577939,0.0,0,0.0,0.0,0.0,261189398.58335552,0,0.1727170086368875,6823545.4932146985,0,0.0061129568829116,0.0,0,0.0,48229970.45119581,0,0.0193652735577939,0.0,0,0.0,0.0,0.0,10,207.42764171778504,10.0,0.4234708975482122,165.28440593479831,10.0,0.4470763509857389,61.23939362679445,1.0,0.8904261390360011,130.24662451818048,10.0,0.0533809966004242,205.1819365054305,1.5,0.3076524328557423,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,base case no policy,dikesnet
194,0.0,0,0.0,28404843.877796598,0,0.0201465471559734,224247081.6984559,0,0.293561724167354,66782082.54828025,0,0.0201762388122224,0.0,0,0.0,0.0,0.0,0.0,0,0.0,28404843.877796598,0,0.0201465471559734,224247081.6984559,0,0.293561724167354,66782082.54828025,0,0.0201762388122224,0.0,0,0.0,0.0,0.0,0.0,0,0.0,21900495.76538523,0,0.0201465471559734,172897351.03863528,0,0.293561724167354,51489834.70370236,0,0.0201762388122224,0.0,0,0.0,0.0,0.0,113,260.67976632662646,10.0,0.9354153841629536,70.97044154604077,1.5,0.5112639556358367,236.96751025791696,10.0,0.3429043812094872,126.31007651685756,1.5,0.0394531176349643,102.13824967786886,10.0,0.769086260360301,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,base case no policy,dikesnet
195,4787297.042980585,0,0.0042243046820057,118532463.9773334,0,0.1280744585616326,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,6009191.883887846,0,0.0042243046820057,148786322.2429895,0,0.1280744585616326,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7793894.673532484,0,0.0042243046820057,192975186.486118,0,0.1280744585616326,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,38,348.79827821877683,1.5,0.7292200261021363,331.08629757499114,10.0,0.1529014297139452,218.09957312644207,10.0,0.9449903191905382,107.96668000299124,1.0,0.8022850679997552,138.89329712691705,1.5,0.8866168139276691,3.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,base case no policy,dikesnet
196,934776694.2668378,0,0.5941243898784397,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,610550849.4754223,0,0.5941243898784397,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,934776694.2668378,0,0.5941243898784397,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,57,316.671296295495,10.0,0.2428810963885592,261.3095056697599,1.5,0.9386772617318038,244.93580777408943,1.5,0.96326841408233,30.571462598479897,1.0,0.1533283894559581,198.8328876994868,1.0,0.8906176781881802,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,base case no policy,dikesnet
197,4695933.752462856,0,0.0041303974182497,10009567.820288228,0,0.011692426834504,2474176.903723967,0,0.0055076854873043,287686.12064321095,0,0.0001853098526673,9870473.685353542,0,0.0109965673127829,0.0,0.0,4695933.752462856,0,0.0041303974182497,10009567.820288228,0,0.011692426834504,2474176.903723967,0,0.0055076854873043,287686.12064321095,0,0.0001853098526673,9870473.685353542,0,0.0109965673127829,0.0,0.0,5894509.310624622,0,0.0041303974182497,12564378.848205283,0,0.011692426834504,3105678.1385564664,0,0.0055076854873043,361114.2333044015,0,0.0001853098526673,12389782.757918494,0,0.0109965673127829,0.0,0.0,9,194.37293389553557,10.0,0.6890560209653808,145.37735750261425,1.0,0.6525629713880733,245.75606796148975,10.0,0.8713247201450638,289.2294222371688,10.0,0.7312836744721046,95.74769474265514,1.5,0.6294922759407343,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,base case no policy,dikesnet
198,0.0,0,0.0,5382843.669453031,0,0.0078402076831741,2784374.826567327,0,0.0076009044178322,9055995.271098424,0,0.006525478615054,13116510.745172486,0,0.0175499891306169,0.0,0.0,0.0,0,0.0,6565565.023163234,0,0.0078402076831741,3396159.185604629,0,0.0076009044178322,11045783.502736786,0,0.006525478615054,15998477.656550605,0,0.0175499891306169,0.0,0.0,0.0,0,0.0,8241339.464861452,0,0.0078402076831741,4262984.316891333,0,0.0076009044178322,13865075.005770298,0,0.006525478615054,20081879.44578621,0,0.0175499891306169,0.0,0.0,20,34.626893472494395,1.0,0.9089130109829924,282.5158875832318,1.5,0.8008286537835142,49.0939146703801,10.0,0.9767109208414352,290.6534736713312,1.5,0.449140514139018,198.46911510951,1.0,0.3983070325191908,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,base case no policy,dikesnet
199,616850729.4337084,0,0.6018456938490088,19676351.558282346,0,0.0249395070913486,6260382.683760336,0,0.0158133793121364,0.0,0,0.0,0.0,0,0.0,0.0,0.0,752385508.9208293,0,0.6018456938490088,23999650.27920809,0,0.0249395070913486,7635917.389421462,0,0.0158133793121364,0.0,0,0.0,0.0,0,0.0,0.0,0.0,616850729.4337084,0,0.6018456938490088,19676351.558282346,0,0.0249395070913486,6260382.683760336,0,0.0158133793121364,0.0,0,0.0,0.0,0,0.0,0.0,0.0,78,345.4614148852002,1.5,0.3327663671753553,268.81452036752376,1.0,0.1336255978721421,49.73867000659373,10.0,0.2781359651105816,49.46884346445571,10.0,0.2895166511036045,190.46981592776885,10.0,0.5443096085081228,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,base case no policy,dikesnet
200,27758860.85549237,0,0.0293396392676729,25330750.292892877,0,0.0350052808904374,437508494.2052448,0,1.0872722074495558,0.0,0,0.0,0.0,0,0.0,0.0,0.0,33858052.937694736,0,0.0293396392676729,30896436.594897177,0,0.0350052808904374,533638099.7263203,0,1.0872722074495558,0.0,0,0.0,0.0,0,0.0,0.0,0.0,55122148.48548097,0,0.0293396392676729,50300528.76313231,0,0.0350052808904374,868782343.2952229,0,1.0872722074495558,0.0,0,0.0,0.0,0,0.0,0.0,0.0,84,285.88933755541973,1.0,0.5914915492135857,43.90300927426509,1.0,0.3673262655984261,285.7328445631794,1.5,0.0676870159255557,223.4766669531474,1.5,0.3948472038059906,273.36136388112953,10.0,0.0469131961151359,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,base case no policy,dikesnet
